,ISBN,User-ID,Book-Rating,Rating-Count
2582,0441005667,225592.8,7.4,10.0
2583,0441005748,135887.30434782608,7.956521739130435,23.0
2584,0441005764,163256.19047619047,6.904761904761905,21.0
2585,0441005837,143626.76923076922,7.6923076923076925,13.0
2586,0441006256,119236.54545454546,7.363636363636363,11.0
2587,0441007813,125486.05263157895,8.052631578947368,19.0
2588,0441008534,122047.18518518518,8.0,27.0
2589,0441008615,189961.6,9.0,15.0
2590,0441008658,138276.76923076922,8.23076923076923,13.0
2591,0441009239,143019.79166666666,7.833333333333333,24.0
2592,0441010512,157698.12,8.16,25.0
2593,0441068804,111261.08333333333,9.25,12.0
2594,0441089348,171727.91666666666,7.416666666666667,12.0
2595,0441102670,163644.04166666666,7.916666666666667,24.0
2596,0441104029,164165.8947368421,7.7368421052631575,19.0
2597,0441117732,158259.91666666666,8.0,12.0
2598,0441135560,168820.3076923077,7.076923076923077,13.0
2599,0441172695,153263.625,8.125,24.0
2600,0441172717,147697.18666666668,8.973333333333333,75.0
2601,0441294677,140837.61538461538,7.461538461538462,13.0
2602,0441304834,129972.21153846153,7.461538461538462,52.0
2603,0441328008,157915.66666666666,7.25,12.0
2604,0441328091,106136.2,8.6,15.0
2605,0441359175,158506.5,5.875,16.0
2606,0441478123,150694.0,8.157894736842104,19.0
2607,0441516645,134966.7,7.8,10.0
2608,0441569595,136663.1168831169,7.6103896103896105,77.0
2609,0441627404,137879.6896551724,7.931034482758621,29.0
2610,0441644511,148262.42857142858,7.857142857142857,14.0
2611,044166251X,135245.55555555556,7.388888888888889,18.0
2612,0441694543,129300.1,8.3,10.0
2613,0441735762,166413.3076923077,8.76923076923077,13.0
2614,0441748600,141814.1,8.3,10.0
2615,0441783589,134320.1875,7.78125,32.0
2616,0441790348,156771.125,8.333333333333334,72.0
2617,0441810764,140773.23076923078,8.307692307692308,13.0
2618,0441865038,179697.9090909091,6.7272727272727275,11.0
2619,0445406488,190055.7,8.5,10.0
2620,0445406518,146945.2,7.766666666666667,30.0
2621,0446300152,145968.8,6.9,10.0
2622,0446301582,147114.46153846153,7.461538461538462,13.0
2623,0446310492,153979.9375,9.1875,16.0
2624,0446310786,132058.19158878503,8.94392523364486,214.0
2625,0446322180,137633.03846153847,7.730769230769231,26.0
2626,0446323527,137819.9,7.4,10.0
2627,0446341916,119315.90909090909,7.090909090909091,11.0
2628,0446342963,148312.0,7.2,10.0
2629,0446343455,137886.43333333332,7.466666666666667,30.0
2630,0446350109,112803.05,6.6,20.0
2631,0446350982,141787.31818181818,7.954545454545454,22.0
2632,0446352764,169557.6923076923,8.384615384615385,13.0
2633,0446353205,137705.0,8.777777777777779,18.0
2634,0446353957,154608.30434782608,7.739130434782608,23.0
2635,0446354678,133818.7142857143,6.928571428571429,14.0
2636,0446354732,155617.72727272726,6.681818181818182,22.0
2637,0446356611,144213.07692307694,7.6923076923076925,13.0
2638,0446356832,164590.58333333334,7.083333333333333,12.0
2639,0446356875,98108.08333333333,8.083333333333334,12.0
2640,0446357405,120011.2,7.6,15.0
2641,0446357421,133949.54545454544,8.272727272727273,11.0
2642,0446358576,152469.55555555556,7.611111111111111,18.0
2643,0446358584,152018.0,7.7,10.0
2644,0446358592,121923.2,6.6,10.0
2645,0446359750,119994.6875,7.4375,16.0
2646,0446359866,124064.89655172414,7.5344827586206895,58.0
2647,0446360589,147351.91428571427,7.057142857142857,35.0
2648,0446360732,184176.0,8.083333333333334,12.0
2649,0446360856,124849.59090909091,7.636363636363637,22.0
2650,0446361739,91580.3,8.2,10.0
2651,0446363251,141091.675,7.0,40.0
2652,0446363669,116800.6875,6.6875,16.0
2653,0446364150,127363.18181818182,6.454545454545454,11.0
2654,0446364193,135577.9224137931,8.03448275862069,116.0
2655,0446364266,152770.6,7.866666666666666,15.0
2656,0446364282,97904.5,6.571428571428571,14.0
2657,0446364495,123572.44,7.48,25.0
2658,0446364622,110598.0,8.363636363636363,11.0
2659,0446364703,170294.0,6.7272727272727275,11.0
2660,0446364754,149197.18181818182,7.363636363636363,11.0
2661,0446364762,143428.26315789475,6.842105263157895,19.0
2662,0446364800,141023.65853658537,7.7560975609756095,41.0
2663,0446365386,132312.54761904763,8.976190476190476,42.0
2664,0446365505,140099.9,7.1,20.0
2665,0446387878,136923.96,7.88,25.0
2666,0446391301,132277.19047619047,7.785714285714286,42.0
2667,0446394521,131647.0,7.56140350877193,57.0
2668,0446400157,133413.85714285713,7.214285714285714,14.0
2669,0446515051,147343.6,6.3,10.0
2670,044651506X,150781.45454545456,7.545454545454546,11.0
2671,0446515078,147190.65217391305,6.869565217391305,23.0
2672,0446516317,120701.16666666667,8.083333333333334,12.0
2673,044651652X,137516.2697368421,7.506578947368421,152.0
2674,0446516538,131410.86,6.42,50.0
2675,0446516570,140476.38888888888,8.5,18.0
2676,044651747X,167848.8947368421,6.631578947368421,19.0
2677,0446518581,157228.78260869565,6.391304347826087,23.0
2678,044651862X,136172.26388888888,7.222222222222222,72.0
2679,0446519081,149900.15384615384,6.461538461538462,26.0
2680,0446519138,155711.10204081633,7.877551020408164,49.0
2681,0446519723,140950.9411764706,7.588235294117647,17.0
2682,0446519790,99849.6,7.533333333333333,15.0
2683,0446519804,133762.33333333334,7.6,15.0
2684,0446520802,136446.82142857142,8.410714285714286,56.0
2685,044652087X,157050.04545454544,8.136363636363637,22.0
2686,0446521582,119224.77777777778,7.555555555555555,18.0
2687,0446522597,155575.58823529413,7.705882352941177,17.0
2688,0446522740,148196.38461538462,7.6923076923076925,13.0
2689,0446523569,132266.325,8.325,40.0
2690,0446524131,102072.63636363637,7.636363636363637,11.0
2691,0446525502,127561.85,8.1,40.0
2692,0446525537,133590.15,7.575,40.0
2693,0446525731,156614.03333333333,7.6,30.0
2694,0446525774,143921.80952380953,6.857142857142857,21.0
2695,0446525804,168950.4,7.28,25.0
2696,0446526126,75842.45454545454,7.181818181818182,11.0
2697,0446527017,124076.91666666667,6.166666666666667,24.0
2698,0446527033,144501.0243902439,7.439024390243903,41.0
2699,0446527041,122263.70833333333,7.916666666666667,24.0
2700,0446527130,130902.05555555556,7.611111111111111,18.0
2701,0446527165,125449.69696969698,7.515151515151516,33.0
2702,0446527289,92815.27272727272,6.909090909090909,11.0
2703,0446527297,164875.0,7.368421052631579,19.0
2704,0446527785,143903.44444444444,7.355555555555555,45.0
2705,0446527793,128053.96875,7.9375,32.0
2706,0446530077,138986.20512820513,7.0,39.0
2707,0446530239,152259.75,7.15,20.0
2708,0446530387,135971.13636363635,7.590909090909091,22.0
2709,0446530522,140468.1081081081,8.324324324324325,37.0
2710,0446530891,146105.4642857143,7.464285714285714,28.0
2711,0446531316,144221.64285714287,7.357142857142857,14.0
2712,0446531332,139239.52307692307,7.7846153846153845,65.0
2713,0446531480,140988.63636363635,7.7272727272727275,11.0
2714,0446532231,121633.33707865169,8.337078651685394,89.0
2715,0446532452,132990.35294117648,8.5,34.0
2716,0446533041,109744.1,9.1,10.0
2717,0446600253,144670.76,8.0,25.0
2718,0446600342,118323.18181818182,7.636363636363637,11.0
2719,0446600415,164355.72222222222,7.888888888888889,18.0
2720,0446600474,125618.54545454546,6.454545454545454,22.0
2721,0446600660,157952.46153846153,7.923076923076923,26.0
2722,0446600709,156961.8,7.5,10.0
2723,0446601241,144392.35802469135,7.864197530864198,81.0
2724,0446601640,114894.5,6.944444444444445,18.0
2725,0446601853,92516.4,7.8,10.0
2726,0446601977,151648.1,8.3,20.0
2727,0446602213,122191.08333333333,7.0,12.0
2728,0446602345,150340.0,7.428571428571429,14.0
2729,0446602450,127778.69230769231,6.846153846153846,13.0
2730,0446602612,138750.7,7.966666666666667,30.0
2731,0446602620,138328.47619047618,8.023809523809524,42.0
2732,0446602744,130355.94444444444,5.722222222222222,18.0
2733,0446603309,137596.42857142858,7.904761904761905,21.0
2734,0446603392,147558.6875,7.125,16.0
2735,0446603422,142001.8,7.933333333333334,30.0
2736,0446603503,145223.2857142857,7.0,14.0
2737,0446603589,154891.6976744186,7.6976744186046515,43.0
2738,0446603716,125295.0,7.552631578947368,38.0
2739,0446603775,121401.3,7.3,10.0
2740,0446603856,83344.7,6.9,10.0
2741,0446603929,159604.125,6.6875,32.0
2742,0446604089,148301.52173913043,7.3478260869565215,23.0
2743,0446604232,106623.11538461539,7.269230769230769,26.0
2744,0446604275,152090.45,7.05,20.0
2745,0446604402,154886.5,6.722222222222222,18.0
2746,0446604658,130477.53333333334,7.733333333333333,30.0
2747,0446604666,140958.7397260274,7.698630136986301,73.0
2748,0446604801,143979.9705882353,7.838235294117647,68.0
2749,0446604844,149903.15555555557,7.222222222222222,45.0
2750,0446605239,137456.83980582524,7.689320388349515,206.0
2751,0446605336,137833.33333333334,8.25,12.0
2752,0446605409,131650.80434782608,7.695652173913044,46.0
2753,0446605484,146586.69411764707,8.117647058823529,85.0
2754,0446605573,188931.9090909091,7.909090909090909,11.0
2755,0446605581,103119.52631578948,7.2105263157894735,19.0
2756,0446606189,150477.72727272726,8.0,77.0
2757,0446606243,144625.0,7.625,16.0
2758,0446606251,150830.55555555556,7.5,18.0
2759,0446606324,140185.85454545455,7.2727272727272725,55.0
2760,0446606383,169649.3103448276,7.310344827586207,29.0
2761,0446606812,134858.92366412215,7.435114503816794,131.0
2762,0446607177,107903.4,8.4,10.0
2763,0446607193,134625.39024390245,7.487804878048781,41.0
2764,0446607207,129835.0,7.181818181818182,22.0
2765,0446607258,124108.2,7.9,10.0
2766,0446607274,161105.11764705883,6.764705882352941,17.0
2767,0446607339,125538.5,7.571428571428571,14.0
2768,0446607657,143979.85714285713,7.510204081632653,98.0
2769,0446607711,153389.6,7.163636363636364,55.0
2770,0446608009,146875.9,7.5,10.0
2771,0446608122,149470.375,7.4375,16.0
2772,0446608262,144922.0,8.052631578947368,38.0
2773,0446608386,150419.125,6.4375,16.0
2774,0446608602,147888.6923076923,6.884615384615385,26.0
2775,0446608653,140257.55,7.9,20.0
2776,0446608815,161800.13888888888,7.416666666666667,72.0
2777,0446608890,109835.23255813954,7.325581395348837,43.0
2778,0446608955,147794.14516129033,7.854838709677419,124.0
2779,0446609145,147344.05555555556,7.722222222222222,18.0
2780,0446609323,120107.57894736843,7.2631578947368425,38.0
2781,0446609404,123876.96825396825,7.507936507936508,63.0
2782,0446609617,137865.45454545456,7.681818181818182,22.0
2783,0446609781,155975.06666666668,7.8,15.0
2784,0446609943,149552.35714285713,7.035714285714286,28.0
2785,0446609951,139038.5,6.4,10.0
2786,0446610038,145885.22033898305,7.728813559322034,177.0
2787,0446610100,113092.05882352941,8.019607843137255,51.0
2788,0446610127,116378.8,6.2,15.0
2789,0446610178,141881.08,6.48,25.0
2790,0446610232,162336.64285714287,7.571428571428571,14.0
2791,0446610399,135344.21348314607,7.415730337078652,89.0
2792,0446610542,133307.02272727274,7.2727272727272725,44.0
2793,0446610550,160643.44444444444,7.222222222222222,18.0
2794,044661064X,123981.5172413793,7.724137931034483,29.0
2795,0446610674,174160.8,7.7,10.0
2796,0446610771,141685.0,8.25,12.0
2797,044661095X,144396.26923076922,5.461538461538462,26.0
2798,0446611085,156477.72463768115,7.666666666666667,69.0
2799,0446611212,147948.59782608695,7.695652173913044,92.0
2800,0446611239,118013.46666666666,7.8,30.0
2801,0446611379,153867.16666666666,6.5,12.0
2802,0446611476,134936.1052631579,7.894736842105263,19.0
2803,0446611611,141412.5,8.033333333333333,30.0
2804,044661162X,123239.06451612903,7.451612903225806,31.0
2805,0446611638,146924.0,8.09375,32.0
2806,0446611778,111194.89743589744,7.333333333333333,39.0
2807,0446611808,151358.08,7.82,50.0
2808,0446611867,135350.28440366974,7.486238532110092,109.0
2809,0446611913,148979.6,8.0,30.0
2810,0446611921,139290.6875,7.25,32.0
2811,044661193X,158784.66666666666,7.512820512820513,39.0
2812,0446612510,132667.13333333333,7.4,15.0
2813,0446612545,126123.42307692308,7.836538461538462,104.0
2814,044661257X,169984.6,6.6,10.0
2815,0446612618,111050.1,6.8,10.0
2816,0446612626,145303.93333333332,6.533333333333333,15.0
2817,0446612731,137535.1875,7.875,16.0
2818,0446612790,143319.75555555554,7.722222222222222,90.0
2819,0446613053,137442.8,7.8,10.0
2820,0446613266,110262.77272727272,7.704545454545454,44.0
2821,0446613436,154100.35483870967,7.935483870967742,31.0
2822,0446613444,158704.38461538462,8.0,13.0
2823,0446613843,158620.55555555556,7.703703703703703,27.0
2824,0446615145,141881.46153846153,6.6923076923076925,13.0
2825,0446667900,120428.54761904762,7.523809523809524,42.0
2826,0446670111,132503.90384615384,7.788461538461538,52.0
2827,0446670251,138537.35555555555,7.7555555555555555,90.0
2828,0446671002,130857.68421052632,6.7631578947368425,38.0
2829,0446672211,135385.45762711865,8.142372881355932,295.0
2830,0446672351,129268.64705882352,8.352941176470589,17.0
2831,0446673544,131154.34210526315,6.184210526315789,38.0
2832,0446673560,157891.4,7.0,10.0
2833,0446674249,152818.2,7.2,10.0
2834,0446675059,141342.58,8.04,50.0
2835,0446675776,159254.11764705883,7.882352941176471,17.0
2836,0446676098,149863.6,8.3,30.0
2837,0446677450,147537.19047619047,8.166666666666666,42.0
2838,0446678457,138896.4375,7.75,32.0
2839,0446679364,151773.59375,7.6875,32.0
2840,0446679593,151988.6,7.7125,80.0
2841,0446691798,139242.7142857143,8.071428571428571,14.0
2842,0446692298,132077.64705882352,8.0,17.0
2843,0446802204,134268.54545454544,7.454545454545454,11.0
2844,0448060191,117725.8,9.0,10.0
2845,0448095017,136462.04347826086,7.913043478260869,23.0
2846,0448095025,132175.5,8.1,10.0
2847,0449000265,150416.16666666666,7.666666666666667,12.0
2848,0449000869,102852.90909090909,6.818181818181818,11.0
2849,0449001245,146327.0,7.7272727272727275,11.0
2850,0449002411,155284.68,7.28,25.0
2851,0449002632,133840.90322580645,8.161290322580646,31.0
2852,0449002985,120676.6,7.733333333333333,15.0
2853,0449003183,131920.0,7.545454545454546,11.0
2854,0449003701,149311.58823529413,6.882352941176471,17.0
2855,044900371X,155633.26315789475,7.657894736842105,38.0
2856,0449003787,155717.24242424243,7.333333333333333,66.0
2857,0449003795,134562.40740740742,7.2592592592592595,81.0
2858,0449003981,135869.11111111112,7.962962962962963,27.0
2859,044900483X,140516.33333333334,7.8,15.0
2860,0449005615,148041.775,8.483333333333333,120.0
2861,0449005828,174219.8,6.8,10.0
2862,0449005836,142337.19047619047,6.9523809523809526,21.0
2863,0449005844,133467.0,8.090909090909092,11.0
2864,0449005909,121892.42307692308,7.961538461538462,26.0
2865,0449006344,98008.46666666666,7.666666666666667,15.0
2866,0449006522,129289.96078431372,7.627450980392157,51.0
2867,0449006530,147600.0,7.5,32.0
2868,0449006565,82285.46666666666,7.8,15.0
2869,0449006581,140480.0,7.9,10.0
2870,0449134482,128055.03703703704,7.037037037037037,27.0
2871,0449149056,164682.45454545456,7.636363636363637,11.0
2872,0449149676,154914.4814814815,7.777777777777778,27.0
2873,0449149900,133800.27272727274,5.545454545454546,11.0
2874,0449149986,155810.06666666668,7.133333333333334,15.0
2875,0449203794,151585.48484848486,7.818181818181818,33.0
2876,0449204324,153939.66666666666,7.5,24.0
2877,0449205878,145379.93333333332,7.8,15.0
2878,0449206211,149840.72727272726,7.2727272727272725,11.0
2879,0449206475,127167.5,7.875,16.0
2880,0449207145,145693.81818181818,8.454545454545455,11.0
2881,0449207544,108476.25,8.25,12.0
2882,0449207757,132945.27272727274,7.545454545454546,11.0
2883,0449208109,99141.92857142857,8.357142857142858,14.0
2884,0449208133,156340.83333333334,8.38888888888889,18.0
2885,0449208281,122681.92307692308,8.153846153846153,13.0
2886,0449208672,137833.4347826087,7.608695652173913,23.0
2887,0449210820,131865.33333333334,8.083333333333334,12.0
2888,0449211479,139647.125,8.0625,16.0
2889,0449212602,133187.3873873874,8.495495495495495,111.0
2890,0449212750,113200.85714285714,6.428571428571429,14.0
2891,0449213145,147174.81818181818,7.2727272727272725,11.0
2892,0449213358,135612.8,7.8,10.0
2893,0449213447,122256.30769230769,8.115384615384615,26.0
2894,0449213730,159490.11111111112,7.666666666666667,18.0
2895,0449213943,162859.28125,8.53125,32.0
2896,0449215024,153278.4,7.4,10.0
2897,0449215296,136347.0,8.578947368421053,19.0
2898,0449216861,122695.92857142857,7.071428571428571,14.0
2899,0449217205,81865.4,7.8,10.0
2900,0449217264,156140.66666666666,7.666666666666667,18.0
2901,0449217493,131638.11111111112,7.111111111111111,18.0
2902,0449218473,116591.7,7.2,10.0
2903,0449219364,141636.66666666666,8.0,60.0
2904,0449219372,133770.81818181818,7.454545454545454,11.0
2905,0449219399,139066.6,7.3,10.0
2906,0449219410,142852.7142857143,8.19047619047619,21.0
2907,0449219461,140877.0,7.75,52.0
2908,0449219550,140707.6,7.3,10.0
2909,0449219569,120664.92307692308,7.538461538461538,13.0
2910,0449219615,155018.6,7.3,10.0
2911,0449220184,151536.3076923077,7.461538461538462,13.0
2912,044922046X,168541.16666666666,7.533333333333333,30.0
2913,0449221180,132717.625,7.958333333333333,24.0
2914,0449221393,111390.66666666667,6.916666666666667,12.0
2915,0449221482,126853.18181818182,7.963636363636364,55.0
2916,0449221490,145546.40425531915,7.680851063829787,47.0
2917,0449221504,148014.27659574468,7.659574468085107,47.0
2918,0449221512,146321.4,7.5636363636363635,55.0
2919,0449223043,145208.13333333333,6.4,15.0
2920,0449223345,131241.66666666666,7.277777777777778,18.0
2921,0449223604,148849.9111111111,7.822222222222222,45.0
2922,0449223612,141847.57142857142,7.489795918367347,49.0
2923,0449223795,153512.66666666666,7.166666666666667,12.0
2924,0449223833,173557.84615384616,7.769230769230769,13.0
2925,0449224392,165694.66666666666,7.5,12.0
2926,0449225046,128756.94117647059,7.117647058823529,17.0
2927,0449225151,126848.35294117648,7.470588235294118,17.0
2928,0449227421,130477.24137931035,7.551724137931035,29.0
2929,0449227545,142564.93333333332,6.933333333333334,15.0
2930,0449232921,141940.5,7.25,12.0
2931,0449235998,114091.75,7.916666666666667,12.0
2932,0449242072,192696.4,7.9,10.0
2933,0449300021,151188.57142857142,8.571428571428571,14.0
2934,0449702545,135527.9375,7.6875,16.0
2935,0449702766,156967.92307692306,8.384615384615385,13.0
2936,0449904067,116981.84615384616,8.0,13.0
2937,0449907481,135746.83783783784,7.527027027027027,74.0
2938,0449908798,153039.31578947368,6.7368421052631575,19.0
2939,044990928X,152864.15,8.6,20.0
2940,0449909735,158642.72727272726,8.090909090909092,11.0
2941,0449910237,126549.69230769231,7.153846153846154,26.0
2942,0449910571,122328.70833333333,7.458333333333333,24.0
2943,0449910830,117818.4,7.8,15.0
2944,0449911004,139330.15151515152,7.818181818181818,33.0
2945,0449911012,121350.66666666667,7.916666666666667,12.0
2946,0449911357,142150.0,8.307692307692308,13.0
2947,0449911446,149310.875,8.15625,32.0
2948,0449911519,131291.45833333334,8.479166666666666,48.0
2949,0449911594,109095.0,7.454545454545454,11.0
2950,0449912558,132337.54,8.24,50.0
2951,0450411435,137426.07692307694,7.769230769230769,13.0
2952,0451092163,155539.61538461538,8.76923076923077,13.0
2953,0451099648,140399.8,7.45,20.0
2954,0451117298,145188.27272727274,8.0,11.0
2955,0451124340,100689.58333333333,8.208333333333334,24.0
2956,0451128370,107728.46666666666,7.666666666666667,15.0
2957,0451132378,128692.46153846153,8.23076923076923,26.0
2958,0451137965,118366.2564102564,7.666666666666667,39.0
2959,0451141083,119561.36842105263,6.842105263157895,19.0
2960,0451142934,137552.60975609755,7.975609756097561,41.0
2961,0451146425,160508.64285714287,7.214285714285714,14.0
2962,0451147367,153039.56,7.8,25.0
2963,0451147960,93122.6,7.1,10.0
2964,0451149513,136990.33333333334,8.333333333333334,21.0
2965,0451151259,164810.10256410256,8.128205128205128,39.0
2966,0451152190,153530.8,7.5,10.0
2967,0451153553,140244.42222222223,8.11111111111111,45.0
2968,0451155750,131659.31578947368,7.5,38.0
2969,0451156609,135611.66666666666,7.16,75.0
2970,0451157443,125214.16,7.16,25.0
2971,0451158717,146667.5,8.5,10.0
2972,0451160312,115755.76470588235,8.058823529411764,17.0
2973,0451160444,137958.36842105264,8.105263157894736,19.0
2974,0451160525,162333.5344827586,8.137931034482758,58.0
2975,0451160533,90781.41666666667,7.5,12.0
2976,0451160916,138879.34782608695,8.347826086956522,23.0
2977,0451160959,91505.38461538461,9.0,13.0
2978,0451161343,135841.6551724138,7.689655172413793,29.0
2979,0451161351,133471.85294117648,7.4411764705882355,34.0
2980,0451161394,122150.81818181818,7.7272727272727275,11.0
2981,0451162072,129816.8,7.72,25.0
2982,0451162145,154654.07142857142,7.0,14.0
2983,0451162188,120152.78571428571,7.357142857142857,14.0
2984,0451163494,110976.0,6.583333333333333,12.0
2985,0451163516,116703.2,8.6,10.0
2986,0451163524,160645.51219512196,8.24390243902439,41.0
2987,0451163966,148438.92592592593,8.5,54.0
2988,0451165594,108266.0,7.166666666666667,12.0
2989,0451166582,131031.73684210527,8.421052631578947,38.0
2990,0451166604,135084.0,8.4,15.0
2991,0451166884,101212.1,7.0,10.0
2992,0451166892,139151.06896551725,8.39080459770115,87.0
2993,0451167317,130393.7205882353,7.632352941176471,68.0
2994,0451167538,117688.73913043478,8.08695652173913,23.0
2995,0451167716,130635.76470588235,8.764705882352942,34.0
2996,0451167783,163768.23076923078,8.0,13.0
2997,0451167805,147644.63333333333,7.8,30.0
2998,0451168089,138812.07692307694,8.384615384615385,13.0
2999,0451168615,152624.10344827586,8.068965517241379,29.0
3000,0451168690,155467.0,6.928571428571429,14.0
3001,0451169514,143296.02272727274,8.068181818181818,44.0
3002,0451169522,121431.44897959183,8.10204081632653,49.0
3003,0451169530,131541.41428571427,8.485714285714286,70.0
3004,0451170113,142652.94444444444,7.888888888888889,18.0
3005,0451170385,127154.8,7.65,40.0
3006,0451171357,160763.25,8.916666666666666,12.0
3007,0451172817,138248.17142857143,7.942857142857143,70.0
3008,0451173139,172771.62068965516,7.241379310344827,29.0
3009,0451173317,139866.96153846153,8.5,26.0
3010,0451176464,153786.26470588235,7.367647058823529,68.0
3011,0451176723,108182.07142857143,6.642857142857143,14.0
3012,0451176812,102514.7,7.5,10.0
3013,0451177096,134386.18333333332,7.833333333333333,60.0
3014,0451178017,150745.6,7.9,10.0
3015,0451179188,151902.33333333334,7.666666666666667,12.0
3016,0451179285,139007.73913043478,8.826086956521738,23.0
3017,0451179803,130223.5,7.5,10.0
3018,0451180054,136841.5,6.8,10.0
3019,0451180216,187890.7,7.2,10.0
3020,0451180232,154525.87234042553,7.9787234042553195,47.0
3021,0451180410,130609.91666666667,7.333333333333333,24.0
3022,0451180429,153301.92857142858,7.571428571428571,28.0
3023,0451181379,156289.48837209304,7.511627906976744,43.0
3024,0451182979,161383.83333333334,7.5,12.0
3025,0451183665,149597.22950819673,6.950819672131147,61.0
3026,0451183940,132274.92857142858,8.285714285714286,14.0
3027,0451184327,138244.0625,5.5,16.0
3028,0451184386,140568.33333333334,7.75,12.0
3029,0451184718,131875.54545454544,7.7272727272727275,22.0
3030,0451184726,126410.44444444444,7.888888888888889,18.0
3031,0451184963,145615.2098765432,7.703703703703703,81.0
3032,0451185560,171028.2,8.2,10.0
3033,0451186362,144920.085106383,7.617021276595745,47.0
3034,0451186648,142780.23076923078,7.6923076923076925,13.0
3035,0451186923,135887.31818181818,7.954545454545454,22.0
3036,0451187849,124905.5,8.928571428571429,14.0
3037,0451187903,98449.84210526316,8.31578947368421,19.0
3038,0451188454,128402.21428571429,8.214285714285714,42.0
3039,0451188462,133451.38095238095,7.285714285714286,42.0
3040,0451188470,139717.63636363635,6.636363636363637,11.0
3041,0451188489,134273.61538461538,7.5,26.0
3042,0451190157,111159.2,6.9,10.0
3043,0451190491,149667.5,8.473684210526315,38.0
3044,0451190521,150621.78787878787,7.787878787878788,33.0
3045,0451190548,136669.26470588235,7.911764705882353,34.0
3046,0451190556,153805.96153846153,8.384615384615385,26.0
3047,0451190564,145229.77777777778,8.518518518518519,27.0
3048,0451190572,146854.16,8.4,25.0
3049,0451191013,144114.59259259258,6.7407407407407405,27.0
3050,0451191137,132841.16,7.8,25.0
3051,0451191145,135756.37931034484,8.137931034482758,58.0
3052,0451191153,140267.6923076923,8.307692307692308,39.0
3053,0451191722,131485.81818181818,7.2727272727272725,11.0
3054,0451192001,122780.26315789473,8.473684210526315,19.0
3055,0451192028,156848.7,7.7,10.0
3056,0451192036,156294.38095238095,8.285714285714286,21.0
3057,0451193881,105547.6,8.1,10.0
3058,0451194004,147575.91666666666,7.583333333333333,12.0
3059,0451194861,152555.42105263157,8.68421052631579,19.0
3060,0451196716,132833.09523809524,7.857142857142857,21.0
3061,0451196856,173493.08333333334,6.916666666666667,12.0
3062,0451197038,133184.0,7.571428571428571,14.0
3063,0451197399,151689.36666666667,8.0,30.0
3064,0451197410,95843.58823529411,7.705882352941177,17.0
3065,0451197747,145294.96875,7.3125,32.0
3066,0451197879,117760.2,7.2,10.0
3067,0451198387,98638.0,7.0,12.0
3068,0451198638,149224.33333333334,7.533333333333333,15.0
3069,0451198808,141964.5,7.7,10.0
3070,0451199685,132694.125,7.25,16.0
3071,0451200101,155482.84210526315,7.2631578947368425,19.0
3072,0451200152,121801.63636363637,6.818181818181818,11.0
3073,0451201558,138192.35294117648,7.176470588235294,17.0
3074,0451201744,147893.81818181818,7.818181818181818,11.0
3075,0451202244,122571.0,7.769230769230769,13.0
3076,0451202317,139220.42857142858,7.285714285714286,14.0
3077,0451202341,131281.58823529413,7.2745098039215685,51.0
3078,0451202473,147253.875,8.0625,16.0
3079,0451202503,109942.08,7.24,25.0
3080,0451202538,156629.92857142858,6.142857142857143,14.0
3081,0451202821,121485.0,8.454545454545455,11.0
3082,0451202856,79256.64285714286,7.642857142857143,14.0
3083,0451203046,167773.0,7.8,10.0
3084,0451203054,143241.7,8.0,10.0
3085,0451203070,116339.29411764706,8.0,17.0
3086,0451203593,146679.04166666666,7.708333333333333,24.0
3087,0451203771,143364.06153846154,7.6,65.0
3088,0451203895,142175.6923076923,5.653846153846154,52.0
3089,0451203933,119781.28571428571,7.857142857142857,14.0
3090,0451204115,146700.38461538462,7.461538461538462,13.0
3091,0451204123,147623.15384615384,6.769230769230769,13.0
3092,0451204301,154775.06666666668,8.466666666666667,15.0
3093,0451204530,121813.71428571429,7.061224489795919,49.0
3094,0451204891,138809.95833333334,7.5,24.0
3095,0451204948,144787.2,8.0,15.0
3096,0451204956,136492.22222222222,7.555555555555555,18.0
3097,0451205146,138430.2105263158,8.31578947368421,19.0
3098,0451205421,149209.0487804878,7.487804878048781,41.0
3099,0451205561,126691.0,7.166666666666667,12.0
3100,0451205626,132783.2380952381,7.380952380952381,21.0
3101,0451205774,159229.54545454544,6.2727272727272725,11.0
3102,0451206002,169757.61111111112,7.5,18.0
3103,0451206525,114515.88095238095,7.738095238095238,42.0
3104,0451206673,118986.73913043478,7.869565217391305,23.0
3105,0451206711,128601.70588235294,7.647058823529412,17.0
3106,0451206878,121391.91666666667,6.333333333333333,12.0
3107,0451207246,120143.83333333333,7.722222222222222,18.0
3108,0451207521,147413.17021276595,7.48936170212766,47.0
3109,0451207645,127196.8,8.066666666666666,15.0
3110,0451207947,148335.46666666667,7.6,15.0
3111,0451208080,107823.1875,7.25,16.0
3112,0451208765,138468.26829268291,7.365853658536586,41.0
3113,0451208811,115316.7,7.35,20.0
3114,0451208862,111262.85714285714,7.642857142857143,14.0
3115,0451209028,136894.9090909091,7.2727272727272725,11.0
3116,0451209710,120607.58333333333,7.25,12.0
3117,0451209907,140962.825,7.675,40.0
3118,0451210158,144993.5,7.222222222222222,18.0
3119,0451210557,157572.72727272726,8.272727272727273,11.0
3120,0451210638,147772.0588235294,7.235294117647059,17.0
3121,0451210743,132003.9642857143,7.75,28.0
3122,0451210751,190623.0,8.1,10.0
3123,0451213599,123032.1,8.1,10.0
