,pred_f,pred_sum,immoral,text
3436,0.50609076,2,0.0,제드 딩거 애니비아 아지르 등등
3437,0.4080082,2,0.0,제라스보다 판테서폿이 난 더 좋음
3438,0.11321157,0,0.0,난 월식 못버려 ㅜㅜ
3439,0.1138323,0,0.0,지금 미드 1~2티어 라인업에 얘가 상대하기 까다로운 챔프가 너무 많아서 미드에서 쓰기 힘듦
3440,0.36137077,1,0.0,잘하는 판테를 만나면 저게 성위구나하는 느낌이 든다
3441,0.5121783,1,0.0,몸이 은근 약해서 깡딜믿고 깝치다가 뒤지기 십상임 라인전에서 나대지말고 궁로밍으로 이득봐야함
3442,0.4045615,1,0.0,상대방 퀸이나 베인이 공속신보다 절정의 화살 먼저 사서 1코어 굴릴려고 하는게 보이면 쿨감신 사서 이속이랑 기절쿨 확 땡겨오는것도 좋음
3443,0.839867,3,1.0,만당 템트리 라인전 ㅈ같이 힘든데 2코뜨면 원딜 암살하는게 존나 재미있음
3444,0.22889155,0,0.0,"솔직히 재의기사 판테온 출시할땐 별로라는 말 많았는데 막상 써보면 그 화장실에서 소리치는듯한 사운드랑,궁쓸때 배경음악, 귀환모션이 너무 좋아서 재의기사만 씀"
3445,0.075538784,0,0.0,유성 판테온은 뭐냐..?
3446,0.3935477,1,0.0,챔피언은 잘잡죽이는데 미니언은 잘못죽임
3447,0.20669606,0,0.0,님들 판테온 정글가도 괜찮음?
3448,0.12733522,0,0.0,은근 사람들이 모르는 사실얘 궁쓸때 던지는 창 상대팀 맞추면 딜이 들어간다
3449,0.27311784,1,0.0,나피리가 쉬운 암살자라고 욕먹던데얘로 극딜가면 그게 쉬운 암살자 아니냐
3450,0.39512825,2,0.0,W 평 강화Q하면 AD계수 3.3이 1초안에 거의 고정딜로 박히는데
3451,0.70128757,2,0.0,원거리 미드라이너가 얘한테 W 거리를 준다? 그럼 100% 갱온거임
3452,0.58482707,2,0.0,얘 카운터가 왜 아트록스임? 골플구간인데 진심 한번도 져본적없음걍 아트가 사기라서 그럼 지금
3453,0.60451794,2,0.0,얘 픽률 되게 많이 오른거 아님?원래 1퍼대였는데..픽률 오르니까 뭔가 기쁘면서 내꺼 뺏긴거같아서 섭섭함
3454,0.96043074,4,1.0,초보자들도 날먹 가능함 난이도 ㅈㄴ 쉬움 ㅋㅋ그리고 약코는 작작좀 ㅋㅋ
3455,0.24185467,0,0.0,아레나모드에서 월식 몰락검 세릴다 가보십쇼
3456,0.32399628,1,0.0,팀원이 사람새끼라면 1등먹습니다
3457,0.14143172,0,0.0,상대 미드에게 벽을 느끼게 해줬다~
3458,0.3231541,0,0.0,챔프 성능이 안좋다란 느낌을 받은적이없음
3459,0.3037211,1,1.0,구제불능 쓰레기
3460,0.87778395,4,1.0,Q쿨이 말이 안되네 이새끼는 ㅋㅋ 미쳤노 미드 근접챔들이 얘한태 이길수가 없네
3461,0.19078092,0,0.0,얘로는 못하기가 힘들지않냐
3462,0.16433159,0,0.0,탑 판테는 장인미드판테는 날먹충
3463,0.30523714,0,0.0,판테온진짜 왜이렇게 멋진거야 진짜 미친다ㅠㅠ
3464,0.68757606,2,0.0,내년여름엔 투구벗고 알몸에 팬티만 입고 있는 수영장파티 판테온 나왔으면좋겠다 ㅎㅎㅎㅎ
3465,0.9528055,4,1.0,딜도 쎄 라인전도 쎄 로밍도 좋아 끊어먹기도 좋아 하기도 존나 쉬워 
3466,0.6684143,2,1.0,이거 잡고 약코하는 새끼들 다 대가리 갈라버려야 됨
3467,0.2520299,0,0.0,미드판테는 날먹맞음
3468,0.34097078,1,1.0,몸만 보면 세트마냥 우직하게 싸울거 같이 생긴놈이 리메이크 전이나 후나 졸렬하기 짝이없네
3469,0.987357,4,1.0,요네할때 ㅈ같다 e 딜 막히는거 삭제좀 q딜 w 기절 삭제좀
3470,0.31384355,1,0.0,얘 앞비전하고서 죽는걸 보는 서폿입장에선 화딱지가 나지만
3471,0.17388855,0,0.0,이즈는 ㄹㅇ 앞비전써가면서 공격적으로 하는법 익혀야됨 
3472,0.14257812,0,0.0,얘로 앞비전써서 이득 볼줄 모르면 다른 원딜 하는게 낫지
3473,0.78330195,3,1.0,적으로 만나면 ㅈㄴ 센데팀으로 만나면 어느정도 잘 크다가도 나중에 딜 ㅈㄴ 안나옴적팀으로든 우리팀으로든 보기 싫음
3474,0.30045307,1,0.0,탱폿해달라 해놓고 이즈 픽하면 진짜 오체분시마려움
3475,0.98630047,4,1.0,왜 애는 상대팀만 줫나게 잘하는걸까 q가 줫나아파 상대팀만
3476,0.76705474,4,0.0,이 새ㄲ 너프한다는 소식 단 한 번도 못들었으면 개추;
3477,0.63680875,3,1.0,씨발아 블츠 픽해줬잖아 왜 이즈하냐고
3478,0.23664843,1,0.0,W맞췄다고 신나서 앞비전하는 우리팀 이즈
3479,0.20537487,1,0.0,얘 1티어 1등 만들려고 카이사 너프했다는게 정설
3480,0.7928476,4,0.0,몇년을 해먹냐 좀 내려가라
3481,0.28518486,1,0.0,원딜이 사미라 올려둬서 노틸꺼냈는데 갑자기 이즈픽하면 진짜 찢어죽이고싶음
3482,0.058218934,0,0.0,원딜들 이즈 좀 하지마라;; (럭스를 픽하며)
3483,0.894569,4,1.0,이 새끼 좆같이 약함 ㅇㅇ 맨날 적으로만 봤으면 좋겠다 
3484,0.17699122,0,0.0,한 25~30분 가면 치명타 원딜새끼들한테 화력 자체가 걍 쳐밀려서 
3485,0.89821374,4,1.0,본대 힘싸움 터지고 좆망하는 판이 한두판이 아님
3486,0.6432153,2,1.0,이거 솔직히 ㅈㄴ팩트임 얘 그냥 우리팀에 있으면 딜딸려서 스트레스 개받음
3487,0.51730657,2,0.0,이새끼 q사거리 300 깎고 q적중시 일반스킬감소 삭제시키고 패시브 공속삭제시키면 밸런스 맞음
3488,0.1458893,0,0.0,픽률 30%에 승률이 51%가 넘는데 왜 이새끼 너프 안먹냐?대회 필패픽임현 세체원도 대회에선 얘 못살렷음
3489,0.43261766,2,0.0,그분들은 아들을 더 중요시 여기는구나 카이사는 너프하면서 이즈는 1티어에 놔두네
3490,0.19401167,1,0.0,우리팀 이즈는 왜 항상 라인전 쳐발리고 개못하는데상대팀 이즈는 이즈로 라인전 이기고 미드에서 1인군단이냐
3491,0.3940624,2,0.0,결국 돌고 돌아 이즈
3492,0.37013584,1,0.0,얘 몰왕 왜 안감
3493,0.9374733,4,1.0,시발 사거리 1000이 넘고 ㅈ사기 순간이동기에 글로벌궁인데 스킬 맞출때 마다 쿨감? 
3494,0.38958865,2,1.0,씨발 삭제좀 이게 유틸이지 뭐가 유틸이냐
3495,0.42335328,2,0.0,"이새끼 내구 방어 오리아나,말자하급으로 낮추면 밸런스 맞을듯"
3496,0.23399907,0,0.0,피지컬 딸리는 얘들이 하기 좋은 원딜챔 ㅋㅋ
3497,0.21836835,0,0.0,이새끼 1 2티어 아래로 내려간걸 본적이없음
3498,0.45300856,1,0.0,많고많은~ 많고많은~ 많고많은~
3499,0.5233872,2,0.0,분명 스킬은 단순한데 꽤 어려운챔..
3500,0.22203386,1,0.0,픽률이 30%가 넘는데 승률이 51%? 그냥 개사기
3501,0.56393766,2,1.0,저티어나 다를줄 모르는 애들은 라인전 약함. 상위티어 이즈: 라인전 ㅈㄴ쎔
3502,0.7094685,3,1.0,직스랑 더불어서 라인전 내내 존나 시끄러운 극혐 비호감챔
3503,0.3064701,2,0.0,제발 노틸같은거 뽑아놓으면 이즈좀 하지마 진짜 가락이들 개패고싶음
3504,0.77026975,4,0.0,이즈 편드는 건 아닌데 이즈로 한타페이즈에서 나피리 상대하니까 진짜 죽을맛이던데
3505,0.68607634,2,0.0,어떤 미친 인간이 포킹챔에 최상급 이동기를 주었는가
3506,0.46629545,2,0.0,혹시 룬 바꾸는 기준이 뭔가요 집공 정복자 선공 3갸 지표가 보이는데 
3507,0.48466784,2,0.0,집공은 그렇다 쳐도 정복자 스택은 추가 공격력 하나 보고 올리는 건가요?
3508,0.960246,4,1.0,상대할때도 좆같고 우리팀일때도 좆같음
3509,0.35115403,1,0.0,"원딜은 이즈, 서폿은 럭스. 커플듀오는 웃고 팀원들은 운다."
3510,0.29008144,1,0.0,“많고많ㅇ 많고많ㅇ 많고많ㅇ.... 으억”
3511,0.74852455,3,1.0,이걸로 시발 서폿간다음 리안드리간 새끼 나와 솔ㅈ직히 말하면 죽여버린다
3512,0.12752686,0,0.0,브실티어에서 얘픽하면 상대팀이든 우리팀이든 개패버리고싶음
3513,0.16334414,0,0.0,우리팀에서 이즈픽하고이긴적 한번도없음
3514,0.36638394,1,1.0,이즈들이 성격 안좋을 때가 많은 이유는 서폿이 병1신픽 하면 할게 얘랑 그나마 진밖에 없어서임
3515,0.6845625,3,0.0,이새끼 4코어쯤 뜨면 그때부터 상대 맞춘다는 전제하에 q쿨 0됨 ㅋㅋㅌ
3516,0.19653612,0,1.0,우리 노란머리고아 또 왔노...?
3517,0.90282947,4,1.0,좆사기
3518,0.34736112,1,0.0,이새긴 언제까지 해먹냐
3519,0.28890494,0,0.0,전사관 스토리에서 어린 고아라고 뜸
3520,0.62156636,2,0.0,하향을 처 하라고
3521,0.2986531,1,0.0,이길려면 이새끼 해야됨
3522,0.79846764,3,0.0,이즈특:멀리서 Q날리면서 암살자들한테 개깝치다 암살자들 급발진해서 죽음
3523,0.24360842,0,1.0,그브트페가 아니고 너랑 타릭이 게이였어야지 ㅅㅂ
3524,0.18266746,0,0.0,요즘은 이즈 뽑는게 무난무난 한 듯
3525,0.17924458,0,0.0,전 9%네요
3526,0.24279864,0,0.0,실력없는놈이 이즈하면 진짜 못하는티가 팍팍 나더라
3527,0.39653838,2,0.0,"이즈 잘하는 사람은 다름. 앞비전해도 카이팅해서 바텀 특유의 그 묘한 거리 차이 때문에 상대가 더 얻어맞거나, 패시브 관리가 진짜 빡세게 됨."
3528,0.13029933,0,0.0,점멸이 2개임
3529,0.2995702,1,0.0,세릴다 못 가게 패치 해줘 제발
3530,0.22263229,1,1.0,1티어인 이유가 솔랭 원딜의 현 시점이다서폿좀 ㅅㅂ 이상한거 하지마라
3531,0.9809434,4,1.0,ㅈㄴ 잘큰 이즈 물려하다 세릴다 사서 Q맞고 슬로우 걸리면 마우스 사슴벌레로 만들고싶음
3532,0.08092537,0,0.0,나만 얘 재밌냐
3533,0.86821955,4,1.0,펄스건이즈 판정 나만 ㅈㄴ헷갈리냐 상ㄹ대할떄 좆같ㅇ므
3534,0.32955346,1,0.0,개인적으로 기동성 매니아라 무조건 신발섞고 이동기까지 있는 원딜인 이즈 정말 좋아함
3535,0.7369112,3,1.0,서폿이 주라인아니어서 이즈할라는데 이즈서폿하겠다면서 이즈가져감 개씨1발년
3536,0.42109495,2,0.0,얘가 지금 성능으로 픽률 1퍼 이하 장인챔이었으면 승률 60% 찍었음 ㅇㅇ
3537,0.9754946,4,1.0,이새끼 멀리서 Q 찍찍 날리는거 정액날리는거 같아서 존나 역겨움
3538,0.79138166,4,0.0,감정표현도 그렇고 챔 자체가 존나 약올리는새끼 같아서 패고싶음 그냥
3539,0.2815519,1,0.0,상대는 비전이동인데 우리팀은 왜 흑백으로 이동함?
3540,0.4090776,1,0.0,이즈선픽하면 마음놓고 유미픽 할수있어서 좋음
3541,0.4435158,1,0.0,얘 ad챔 되면 존나 상상만으로도 행복하다ㅎㅎ
3542,0.75242186,3,1.0,Q선딜좀 줄여 q플 안쓰면 맞질 않아 슈발
3543,0.8914943,4,1.0,병신아 느그세계에 있는 군대좀 끌어오라고 시발
3544,0.2650372,0,0.0,그냥 지금 모데카이저보고 사기라고 하는 건 그냥 브실골 인증임 ㅇㅇ
3545,0.1682382,0,0.0,신화삭제 되서 숨통 좀 트일듯확실히 맞는 템이 있을땐 2 3티어 거의 고정적이였던애라 5달만  버티자
3546,0.43153095,1,0.0,이 사례랑 반대되는게 대부분 1티어거나 쌘 챔프인데 대표적으로 다리우스가 있지 
3547,0.6865611,2,1.0,다리우스 쌘거 탑라이너 아니어도 다 알고 뭐 맞으면 좃되고
3548,0.8336643,4,1.0,뭐 피하면 약한거 탑라이너면 거의 다 알고있음 그런데도 반갈죽 당하고 탑 지랄나는거 다리 상대법을 몰라서일까? 
3549,0.63168025,2,1.0,얘는 당하면 좃되는걸 알면서도 당할 수 밖에 없으니까 개사기인거지
3550,0.16854563,0,0.0,모데 상대할때 상대가 얘 철퇴 휘두르는거 
3551,0.657672,2,1.0,초반엔 간지럽지만 그럼에도 신경써서 피하면 그 순간 ㅄ되는건 알고있고 
3552,0.7071165,2,0.0,실제로 휘두르는거 대미지는 약하지만 맞춰야만 이득을 볼 수 있어 
3553,0.610455,2,1.0,잡긴 뭘잡아 이시발련아
3554,0.15079114,0,0.0,강코하면 지 브실골인거 티내는거니까 신경ㄴㄴ
3555,0.46365094,2,1.0,다리우스 방관 : 35% (E스킬)모데 마관 : 15% (E스킬)판테온 방관 : 30% (궁극기 기본 효과)에라이 시발 다리우스 좆사기챔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3556,0.69953954,3,0.0,이젠 글로벌도 3티어다욕먹더라도 사기챔 취급 한번 받아볼정도로 파격적인 리워크나 버프좀  해주십쇼 밸패팀 형님들
3557,0.7320665,3,1.0,이 새키 스킬하자들을 하나하나 훓어보자
3558,0.5840294,2,1.0,패시브- 걍 ㅈㄴ약함 초반에 있는건지 없는건지 모를 정도
3559,0.95632344,4,1.0,Q- 단일딜 아니면 ㅈㄴ 쓰레기같이 약함 
3560,0.80606824,3,1.0,W- 레벨업 시켜도 변하는건 힐량과 쿨감소 뿐 ㅈ도 변하는거 없음
3561,0.46739256,1,0.0,시전 중에는 쿨이 감소가 안됌 그래서 모데 터지기 직전까지 절때 다시 못씀
3562,0.7041723,3,1.0,E- 제일 병신같은 스킬 맞추기는 더럽게 힘든데 그만한 리턴이 ㅈ도없음 
3563,0.43616998,2,0.0,둔화도 없고 기절도 없고 걍 일정거리 끌어오기 이 스킬 때문에 모데가 킬 잘쳐먹어도 압박이 어려움
3564,0.59177554,3,0.0,R- 모데가 왜 후반캐인지 의문이 들게 만드는 스킬 레벨업 해도 변하질 않음 
3565,0.92357516,4,1.0,이  궁극기는 깔게 진짜 ㅈㄴ 많은데 화딱지 나서 못쓰겠음 제발 그냥 궁을 바꿔줬으면 좋겠음
3566,0.80294234,4,1.0,e가 콤보핵심인데 e가등신임
3567,0.202131,0,0.0,궁 쓸때 모든 능력치 흡수한다면서 피흡도 좀 흡수해봐 ㅈㅂ
3568,0.3175751,0,0.0,이번에 선혈 발분 쇼진 상향 내역보니까 걍 어이없던데?
3569,0.4067548,2,0.0,전사템 상향이라는데 진짜 전사템 일괄 상향이면 모데카이저가 가는 템도 상향 리스트에 넣어주던가 ㅋㅋ 
3570,0.05880954,0,0.0,이런거보면 AD AP 템 차이가 너무 심해
3571,0.42856726,1,0.0,우리팀 모데: 적 다리우스한테 맨날 짐우리팀 다리: 적 모데카이저한테 맨날 짐불변의 법칙
3572,0.78070724,4,0.0,ㅁㅊ 다른차원으로 끌고갔는데 수은 허리띠 써서 빠져나오냐수은은 뭔 차원이동기냐?
3573,0.68443304,2,0.0,수영장파티 모데카이저 프레스티지 출시
3574,0.7303177,3,0.0,모데를 조금이라도 잘 쓰는 방법:킬각에서 Q 침착하게 거리 좁혀서 쓰기뒤로 까는(밀쳐내는) E 연습 많이 하기
3575,0.6923373,4,0.0,특히 후자를 잘 해서 갱 흘려내면 좋습니다
3576,0.4135785,2,0.0,똥챔.
3577,0.3624303,1,1.0,리븐보댕이는 댓 쓴거보니까 그냥 전형적인 개론즈노
3578,0.25920472,1,0.0,다리우스는 5스택 채우면 공격력 증가 출혈 궁극기 피해 증가까지 있는데 뭔 모데 패시브 하고 비교함 ㅋㅋ 
3579,0.3573562,0,1.0,대가리에 철퇴 쳐 맞았나
3580,0.9460186,4,0.0,모데 유저들이 원하는거 :스킬 다 선딜 줄이고 제발 프레스티지 좀 줘
3581,0.15557629,0,0.0,얘  제발 쉬바나처럼 AD계수 좀만 붙여주면 안되나
3582,0.25332516,1,0.0,"지금 모데는 ""구림"" 한마디로 정리가 됨"
3583,0.2541852,0,0.0,근데 이쯤되면 상향 안먹는 이유가 패치 초 성적만 보고 정하는게 아닌가 싶을 정도
3584,0.42426723,2,0.0,맨~~~~날 시즌초에는 3티어 올라와있다가 4~5티어 이터널리턴하는데
3585,0.40659145,1,0.0,"Q : 사실상 맞추기힘듬W: 보호막 개찔끔주고 회복도별로임E: 개쓰레기 그랩스킬, 상대가알아서맞으러 와야함R: 진실의방인데 신세역전됨"
3586,0.48565608,2,0.0,"조작 난이도 자체는 지금보다 쉬웠음 스킬이 Q 온힛,  W R 타겟팅 2, E 논타겟인데 E가 거의 즉발이라 맞추는 데에 무리는 없었음"
3587,0.13428958,0,0.0,균열만 ap 80에 체력 350 으로버프해죠ㅜ
3588,0.2190378,0,0.0,또 리메이크 하자
3589,0.5098703,2,0.0,얘는걍 모든스킬이 걍 뜯어고쳐야됨 ㄹㅇ q 의존도를 높힐거면 나서스마냥 궁키면 q쿨 절반 이런거라도 박아주든가하지
3590,0.7009273,3,0.0,상대 원딜만 데려가면 이겨준다매왜 내 주변에 빨간원만 남아있는건데 이새기들아
3591,0.22227928,0,0.0,상향도 또 단일 대미지 증가 이런 의미 없는 상향만 계속 해주는거면 가망이 없고.. 
3592,0.44653124,2,0.0,정 모데카이저를 쓰고 싶으시다면 TFT로 피난 가셔서 4코 모데카이저를 하시는걸 추천드립니다.
3593,0.58629036,2,1.0,사이드도 안좋아 라인전도 안좋아 한타도 안좋아 ㅅㅂ 이 새긴 아군 정글러 고혈빨아먹는것만 좋음
3594,0.60633254,2,0.0,성능이 이렇게 안좋은데 진심 궁 절대시야는 줄만하지않냐?
3595,0.7475433,3,1.0,진짜 ㅈ구리다
3596,0.3998221,1,0.0,스킬 못맞춰도 패시브만 켜지면 보호막 빨로 날먹딜교하는 놈.
3597,0.6943742,3,0.0,e랑 q상대가 플써도 무조건 맞는 타겟팅 스킬로 만들어라 제발
3598,0.09895125,0,0.0,퍼뎀 1렙부터 5퍼 이상으로 하고 18렙 25퍼만들어주고
3599,0.9637883,4,1.0,궁쿨도 좀 30초씩 줄여줘라 씨발 존나 서럽네
3600,0.7287168,3,1.0,지표가 쓰레기라고 증명하는데 억까쳐하는 ㅄ새끼는 뭐지
3601,0.9810554,4,1.0,Q 내려찍다가 뒤져서 이펙트만 나가면 ㅈㄴ 겜할맛안남
3602,0.4030238,1,0.0,모데 e:끌어온다다리 e:ㄲ
3603,0.34241918,1,0.0,잡았다! (못잡음)
3604,0.41493392,1,0.0,모데 그마 유저의 픽 벨트 모데 추라이 ㄱㄱ
3605,0.53820586,2,1.0,예전에 ㅈㄴ웃겼던댓글몽둥이를  옆으로친다=Ad몽둥이를 위에서 아래로  내리친다=Ap
3606,0.4448202,1,0.0,군주호소인
3607,0.6736582,2,0.0,죽음의 군주라는 새끼가 그랩이 필트오버 깡통보다 느리고 
3608,0.6453436,2,0.0,빠따질은 프렐요드 트롤새끼보다 느리고 궁 모션은 이쑤씨개 다리년보다 구려? 
3609,0.62059444,3,1.0,넌 그냥 지옥에 짱 박혀있어라 병신아 ㅋㅋ
3610,0.3714223,0,1.0,이 새끼 궁 지형평탄화 좀 해 
3611,0.86571753,4,1.0,씨발 가끔 지형 ㅈ같게 걸리면 에코 애쉬 이런 작은 애들은 모서리로 가는데 
3612,0.4134837,2,0.0,나는 걸려서 못가는 지형이 대체 왜 생기는데
3613,0.373608,2,0.0,q선딜 조금도 못줄여주면 강인함이나 패시브 좀 버프 해줘라
3614,0.16065848,0,0.0,난 이거 이제 못쓰겠다
3615,0.1434806,0,0.0,얘 AD였으면 얼마나 좋을까...
3616,0.070492566,0,0.0,섣부른 일반화의 오류의 대표적인 예시
3617,0.763341,3,0.0,ㅇㅅㄲ 왜 4티어냐 1티어 터줏대감 아니였냐
3618,0.80748093,3,1.0,밑댓 빡대가리새기야 모데는 게이지를 채워야 그만큼 쓸 수 있는거고
3619,0.7758559,3,1.0,그리고 쿨이 짧긴 뭐가 짧아 보호막 활성화 중에 쿨 안돌아서 쿨 ㅈㄴ긴데 
3620,0.6345701,4,0.0,그리고 리븐은 즉발에다 대쉬까지 있고 
3621,0.76081926,3,1.0,리븐이야말로 쿨감템들이랑 잘 어울려서  쿨감템 가니까 오히려 리븐이 짧지 ㅂㅅ아 
3622,0.73963237,3,1.0,되도않는 개소리 여기서 지꺼리지말고 리븐팁창이나가서 똥꼬쇼나 하세요 브론즈새끼야
3623,0.5296483,3,0.0,리븐한다는 애가 스테락 효과도 모르는데 리븐을 왜 하냐
3624,0.23134956,0,0.0,리븐은 돌진에 보호막도 달려 있는건 알지?
3625,0.7794767,3,0.0,리븐은 개쬐끔이고 모데 엄청 많이 주는데 
3626,0.8456697,4,1.0,그리고 머데 w가 ㅈ사기 스킬인거에 비해서 쿨도 짫으니깐 스테락에 빗대서 말한거지 
3627,0.4243189,2,0.0,어떻게든 내말에 반박할려고 논리적인척 할려고 하네.
3628,0.9665053,4,1.0,이새낀 티어가 어디임? 5티어에 처박혀있는챔한테 처발리고 억까하면서 w가 ㅈ사기 스킬이니 뭐니 ㅋㅋ
3629,0.6534191,2,1.0,피오라들고 모데한테 발리고 매번 모데 팁창와서 부들대는거 존나 웃기네 
3630,0.38797936,2,0.0,ㅋㅋ리븐이야 한콤보내로 원콤 못내면 궁끌려가서 모데한테 역으로 잡아먹히니 기분 나쁠순있어도 피오라 들고 지면 니 손문제야 ㅋㅋ
3631,0.34167758,1,0.0,모데 성능자체는 냉정하게 구린게 맞음
3632,0.29546538,1,0.0,근데 챔프별 상성은 그거랑 별개임
3633,0.16963424,0,0.0,상대 승률 운운 할수있는데 옵지 상대 승률은 애초에 믿을게 못됨.
3634,0.27742708,1,0.0,지금 옵지 승률로치면 가렌이랑 마오카이도 모데 카운터됨.
3635,0.3919346,1,1.0,궁쓰면 포탑은 안맞게 해줘라 ㅅ발 진짜
3636,0.2086264,0,0.0,버프좀요 ㅎㅎ
3637,0.71638143,3,0.0,e쓰는데 한세월걸리네 쓸수는 있게만들어줘야할거 아니냐 쿨이라도 줄여주던가 좀 살려줘라
3638,0.92860234,4,1.0,니가 말하는 날먹은 분노 50 채우고 미니언이랑 챔프랑 같이 긁으면 체력 존나 차는 레넥이나 
3639,0.3554811,1,0.0,다 헛쳐도 영혼 한번 끌면 딜교 이기는 일라 같은 챔프가 날먹이고 ㅋㅋ
3640,0.39441845,1,0.0,모데는 때려서 채우는거고 그마저도 중간에 싸우다가 써야해서 체감 쿨은 훨씬 길고 
3641,0.8232453,3,0.0,리븐은 이동기도 달렸고 즉시 얻는 보호막이라 바로바로 쓸 수 있는데 비교할걸 비교해라 ㅋㅋ 
3642,0.7788542,4,1.0,비슷한 스킬들로 비교해도 럼블 탐켄치에 비해서 쿨도 존나 길고 보호막 두껍다는 이유로 스탯도 개병신인데
3643,0.62208104,2,1.0,이 새끼 그냥 기본스탯이 개좆구림
3644,0.91194,4,1.0,아니 꼬우면 리븐을 하지 말던지 ㅋㅋ 모데가 쉬운챔을 하니까 쳐지지 등신아 ㅋㅋ
3645,0.44918102,1,0.0,잡았다! (놓치며)
3646,0.25307095,1,0.0,에이 그래도 보호막 개찔끔은 아니다
3647,0.6828618,3,0.0,이새끼 할바엔 잭스 다리해라 모데로 실버 박혀있다가 두개로 플레 달았다
3648,0.18288347,0,1.0,얜 스테락을 못가잖아 ㅂㅅ아
3649,0.03852695,0,0.0,전사템 패치로 그냥 사망확정임 AP브루저라는 가치도 결국 그웬한테 밀린듯...
3650,0.09931947,0,0.0,lolalytics기준 글로벌 북미 승률 52 이게 맞냐 대체 어떤 겜을 하고 있는거냐;;
3651,0.8765186,4,1.0,아 ㅈ구려서 못 써먹겠네.
3652,0.1516574,0,0.0,그런거 없어
3653,0.11786406,0,0.0,마지막으로 본게 원딜인데
3654,0.5992007,2,1.0,모데 스킬 전부 = 크산테 1렙 Q속도 크산테는 템올리면 스킬 시전속도라도 빨라지지 싀발 
3655,0.6145514,3,1.0,모데는 스탯도 병진인데 상대가 스킬을 보고 다 피함
3656,0.36575407,1,0.0,얘 왜 궁썼을때 상대 맨 끝쪽에 있는거 우클릭하면 멈추냐
3657,0.088611804,0,0.0,요즘 자주 이러는데 원래부터 이랬나?
3658,0.3100291,1,0.0,평타도 가끔 모션이랑 소리 다 나갔는데 딜 안들어가고
3659,0.66331446,2,0.0,옛날에는 “이새끼가 왜 ap챔이냐”라고 하면 “철퇴에 닿으면 존재가 사라지거늘.. 이게 마법이 아니면 뭐란말인가”라고 답할 수 있었는데. 
3660,0.5092022,2,0.0,지금은 철퇴로 한명만 대가리 찍어도 몸에 기스 조금만 내고 끝남 ㅋㅋ
3661,0.6481563,2,0.0,어디 티어냐 1신아 스탯도 구려서 탱탬 무조건 가서 딜 약하니까 쉴드도 다 못 채우고 
3662,0.75122535,3,,쓰는데 qe 다 맞추기도 힘들어 죽겠는데 딜 비례 채워주는 양은 개 적어서 한타도 농락 당해 죽는데 잡소리 말아라0
3663,0.60043174,2,0.0,E 적중한 적에겐 Q 여려명 맞추든 말든 단일맞출때 피해 들가게하면 괜찮을텐데
3664,0.7168127,3,0.0,스킬이 리턴이 좀 없음 근접전에선 다리우스 포획은 CC자체가 사기라 EQ E궁 확정도 되는데
3665,0.93338406,4,1.0,그냥 병신인줄 알았는데 좆병신이었음
3666,0.3439597,1,0.0,미드 벨트 모데카이저 진짜 구라안치고 재미있고 좋음
3667,0.98721397,4,0.0,모데 q가 단일딜이 잘 나와? 주문력템 3개는 생겨야 다리우스 q보다 쌤 ㅋㅋ
3668,0.9275417,4,1.0,능력치고 나발이고 씨발 401인데 2킬먹은 제리한테 카이팅당하고 농락당하다가 제압먹였다 시발 선딜좀 줄이라고
3669,0.433482,2,0.0,나쁘지 않은 챔(4티어)
3670,0.5797936,2,0.0,옛날 리멕전 모데가 그립다 ㅜㅜ 옛날모데는 리멕전투창판테온도 e로 말려죽이고 
3671,0.5128618,2,0.0,다리우스랑 붙으면 구라안치고 원콤내버리는 흉악한 라인전을 가지고 있었는데 하
3672,0.828536,4,0.0,애초에 모데는 궁때문에 능력치가 너무 억까당함 능력치가 원딜이랑 비비는 수준임
3673,0.7785273,3,0.0,그저 제주감귤에 지가 개빠지게 만든세계 멸망
3674,0.3220587,1,0.0,강철의 군주님 버프좀 ㅈㅂ
3675,0.78005254,3,0.0,두번 죽고 세번 부활해서 만든 세계가 귤 하나에 파괴되는 챔프
3676,0.32414824,2,0.0,리메이크전 모데는 조작난이도 높았음 낮았음?
3677,0.11361562,0,0.0,요즘 우추 모데 해보고 있는데 이거 은근 좋음
3678,0.1919846,0,0.0,라일 작쇼 악포 3신기 나오고 갈템 없거나 잘컸을때 가면 좋음전투중 이속 증가하는게 모데답지 않게 시원시원함
3679,0.31446967,1,0.0,요즘 강인함 너프먹기도 하고 선라일빌드할때 쿨감 부족한거 새삼 느껴서 
3680,0.44796157,1,0.0,강인함빼고 공속들고 부룬 마법으로 빛망 깨달음에 쿨감 방어룬 두개나 마룬 두개듬 
3681,0.6003651,2,0.0,이거쓸려면 첫템 도란링들어야 라클되고 라인전 존나 불안정해서 도방들거나 상대 빡세면 들지마셈
3682,0.64634895,2,0.0,벨트-라일라이 좋은듯
3683,0.16586353,0,0.0,속보:이 챔 깡 원챔으로 그마 장인 나옴12시즌 태불방때 이후로 쭉 황밸이다가 
3684,0.26313496,1,0.0,어느순간 성능구려지고 제일 구린게 현시점인데도 그마가 나오다니 진짜 감격스럽네..
3685,0.32354173,0,0.0,"정밀, 지배 그리고 기발"
